sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e9fdb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-21 22:32:03 -0800,2017-08-21 21:39:20 -0800,2017-08-21 21:39:20 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e9fd60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-21 23:29:59 -0800,2017-08-21 23:14:49 -0800,2017-08-21 23:14:49 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e9fe00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-21 23:29:59 -0800,2017-08-21 23:15:04 -0800,2017-08-21 23:15:04 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e9fea0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 10:24:47 -0800,2017-08-22 10:06:19 -0800,2017-08-22 10:06:19 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e9ff90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 10:24:47 -0800,2017-08-22 10:06:34 -0800,2017-08-22 10:06:34 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080050>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 15:30:09 -0800,2017-08-22 14:31:55 -0800,2017-08-22 14:31:55 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080230>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 15:30:09 -0800,2017-08-22 14:32:10 -0800,2017-08-22 14:32:10 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10801e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 17:28:28 -0800,2017-08-22 17:03:17 -0800,2017-08-22 17:03:17 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080280>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 19:30:06 -0800,2017-08-22 18:47:47 -0800,2017-08-22 18:47:47 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080320>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-22 19:30:06 -0800,2017-08-22 18:48:02 -0800,2017-08-22 18:48:02 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10803c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 15:28:09 -0800,2017-08-23 14:33:08 -0800,2017-08-23 14:33:08 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080460>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 15:28:09 -0800,2017-08-23 14:47:25 -0800,2017-08-23 14:47:25 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080690>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 15:28:09 -0800,2017-08-23 14:47:40 -0800,2017-08-23 14:47:40 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 16:28:34 -0800,2017-08-23 15:45:31 -0800,2017-08-23 15:45:31 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10806e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 17:25:12 -0800,2017-08-23 17:21:37 -0800,2017-08-23 17:21:37 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080780>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 17:25:12 -0800,2017-08-23 17:21:47 -0800,2017-08-23 17:21:47 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080820>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 20:24:54 -0800,2017-08-23 19:33:33 -0800,2017-08-23 19:33:33 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10808c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-23 20:24:54 -0800,2017-08-23 19:33:44 -0800,2017-08-23 19:33:44 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1080960>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 10:16:07 -0800,2017-08-24 10:07:25 -0800,2017-08-24 10:07:25 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cb20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 10:16:07 -0800,2017-08-24 10:07:37 -0800,2017-08-24 10:07:37 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cbc0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 11:58:05 -0800,2017-08-24 11:31:15 -0800,2017-08-24 11:31:15 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cc60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 13:56:57 -0800,2017-08-24 13:08:50 -0800,2017-08-24 13:08:50 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8ce90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 13:56:57 -0800,2017-08-24 13:09:02 -0800,2017-08-24 13:09:02 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cf30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 17:58:57 -0800,2017-08-24 17:12:46 -0800,2017-08-24 17:12:46 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cd50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 22:01:23 -0800,2017-08-24 21:39:44 -0800,2017-08-24 21:39:44 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cdf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-24 22:01:23 -0800,2017-08-24 21:40:00 -0800,2017-08-24 21:40:00 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8cf80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-25 17:00:30 -0800,2017-08-25 16:53:10 -0800,2017-08-25 16:53:10 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8d070>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-25 17:00:30 -0800,2017-08-25 16:53:28 -0800,2017-08-25 16:53:28 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8d480>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 14:57:17 -0800,2017-08-26 13:59:02 -0800,2017-08-26 13:59:02 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0a9e780>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 14:57:17 -0800,2017-08-26 13:59:22 -0800,2017-08-26 13:59:22 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8d200>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 14:57:17 -0800,2017-08-26 14:33:25 -0800,2017-08-26 14:33:25 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8d570>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 14:57:17 -0800,2017-08-26 14:37:16 -0800,2017-08-26 14:37:16 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e82120>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 15:58:30 -0800,2017-08-26 15:48:52 -0800,2017-08-26 15:48:52 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81f90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 15:58:30 -0800,2017-08-26 15:49:07 -0800,2017-08-26 15:49:07 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81ef0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 15:58:30 -0800,2017-08-26 15:56:05 -0800,2017-08-26 15:56:05 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81b30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 19:58:33 -0800,2017-08-26 19:21:27 -0800,2017-08-26 19:21:27 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81d10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 21:56:57 -0800,2017-08-26 20:57:49 -0800,2017-08-26 20:57:49 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81c20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 21:56:57 -0800,2017-08-26 21:36:22 -0800,2017-08-26 21:36:22 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e819f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-26 21:56:57 -0800,2017-08-26 21:36:35 -0800,2017-08-26 21:36:35 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81950>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 13:19:02 -0800,2017-08-27 12:47:56 -0800,2017-08-27 12:47:56 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81720>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 13:19:02 -0800,2017-08-27 12:57:31 -0800,2017-08-27 12:57:31 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81680>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 13:19:02 -0800,2017-08-27 12:57:39 -0800,2017-08-27 12:57:39 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e816d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 15:15:54 -0800,2017-08-27 15:12:53 -0800,2017-08-27 15:12:53 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e818b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 15:15:54 -0800,2017-08-27 15:13:08 -0800,2017-08-27 15:13:08 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e815e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 18:18:20 -0800,2017-08-27 17:52:14 -0800,2017-08-27 17:52:14 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81540>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 18:18:20 -0800,2017-08-27 17:52:22 -0800,2017-08-27 17:52:22 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81180>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 18:18:20 -0800,2017-08-27 18:01:01 -0800,2017-08-27 18:01:01 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e810e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 18:18:20 -0800,2017-08-27 18:01:14 -0800,2017-08-27 18:01:14 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81130>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 19:16:19 -0800,2017-08-27 18:56:48 -0800,2017-08-27 18:56:48 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81220>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-27 19:16:19 -0800,2017-08-27 18:57:01 -0800,2017-08-27 18:57:01 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80ff0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 03:23:00 -0800,2017-08-28 03:16:24 -0800,2017-08-28 03:16:24 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80f50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 10:17:19 -0800,2017-08-28 10:07:24 -0800,2017-08-28 10:07:24 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80e10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 10:17:19 -0800,2017-08-28 10:07:29 -0800,2017-08-28 10:07:29 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e812c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 10:17:19 -0800,2017-08-28 10:09:16 -0800,2017-08-28 10:09:16 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 15:15:46 -0800,2017-08-28 14:25:25 -0800,2017-08-28 14:25:25 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8a640>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 15:15:46 -0800,2017-08-28 14:40:58 -0800,2017-08-28 14:40:58 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8a6e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 15:15:46 -0800,2017-08-28 14:41:14 -0800,2017-08-28 14:41:14 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8a780>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 17:18:15 -0800,2017-08-28 16:43:50 -0800,2017-08-28 16:43:50 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8a820>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 17:18:15 -0800,2017-08-28 17:01:37 -0800,2017-08-28 17:01:37 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e8a730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 17:18:15 -0800,2017-08-28 17:01:50 -0800,2017-08-28 17:01:50 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e88cf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 17:18:15 -0800,2017-08-28 17:04:45 -0800,2017-08-28 17:04:45 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e884d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-28 17:18:15 -0800,2017-08-28 17:04:55 -0800,2017-08-28 17:04:55 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e87cb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 08:38:48 -0800,2017-08-29 07:56:59 -0800,2017-08-29 07:56:59 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e873f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 10:15:47 -0800,2017-08-29 10:09:30 -0800,2017-08-29 10:09:30 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e86a40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 10:15:47 -0800,2017-08-29 10:09:45 -0800,2017-08-29 10:09:45 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e87670>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 15:16:39 -0800,2017-08-29 15:03:42 -0800,2017-08-29 15:03:42 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e85190>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 15:16:39 -0800,2017-08-29 15:09:06 -0800,2017-08-29 15:09:06 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e85e60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 15:16:39 -0800,2017-08-29 15:09:14 -0800,2017-08-29 15:09:14 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e823a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 17:18:15 -0800,2017-08-29 16:16:35 -0800,2017-08-29 16:16:35 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e85320>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 17:18:15 -0800,2017-08-29 16:35:15 -0800,2017-08-29 16:35:15 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e84f60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 17:18:15 -0800,2017-08-29 16:35:28 -0800,2017-08-29 16:35:28 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80d20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 18:16:34 -0800,2017-08-29 17:50:13 -0800,2017-08-29 17:50:13 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e842e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-29 18:16:34 -0800,2017-08-29 17:50:25 -0800,2017-08-29 17:50:25 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e83480>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 10:16:38 -0800,2017-08-30 10:07:13 -0800,2017-08-30 10:07:13 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e81310>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 10:16:38 -0800,2017-08-30 10:07:26 -0800,2017-08-30 10:07:26 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e82580>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 13:16:19 -0800,2017-08-30 12:47:28 -0800,2017-08-30 12:47:28 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e804b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 15:15:44 -0800,2017-08-30 14:40:37 -0800,2017-08-30 14:40:37 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80d70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 15:15:44 -0800,2017-08-30 14:40:50 -0800,2017-08-30 14:40:50 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0e80690>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 17:18:19 -0800,2017-08-30 16:19:02 -0800,2017-08-30 16:19:02 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0c9e960>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 17:18:19 -0800,2017-08-30 17:00:41 -0800,2017-08-30 17:00:41 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0c9f040>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-30 17:18:19 -0800,2017-08-30 17:00:54 -0800,2017-08-30 17:00:54 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0c9dec0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 12:16:18 -0800,2017-08-31 11:22:38 -0800,2017-08-31 11:22:38 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0a99d20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 13:17:35 -0800,2017-08-31 13:08:00 -0800,2017-08-31 13:08:00 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c088c760>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 13:17:35 -0800,2017-08-31 13:08:10 -0800,2017-08-31 13:08:10 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091ee0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 14:15:43 -0800,2017-08-31 14:11:48 -0800,2017-08-31 14:11:48 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10918f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 14:15:43 -0800,2017-08-31 14:12:03 -0800,2017-08-31 14:12:03 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091850>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 15:16:42 -0800,2017-08-31 14:15:47 -0800,2017-08-31 14:15:47 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091a30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-08-31 15:16:42 -0800,2017-08-31 14:15:59 -0800,2017-08-31 14:15:59 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c10916c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 19:16:37 -0800,2017-09-04 18:41:55 -0800,2017-09-04 18:41:55 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091620>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 19:16:37 -0800,2017-09-04 18:42:28 -0800,2017-09-04 18:42:28 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091350>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 19:16:37 -0800,2017-09-04 18:47:47 -0800,2017-09-04 18:47:47 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1091490>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 19:16:37 -0800,2017-09-04 18:59:19 -0800,2017-09-04 18:59:19 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c109d6f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 19:16:37 -0800,2017-09-04 18:59:31 -0800,2017-09-04 18:59:31 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c1281d60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 20:24:56 -0800,2017-09-04 19:22:55 -0800,2017-09-04 19:22:55 -0800,1
"Aditya’s iPhone","10.3.3","<<HKDevice: 0x1c0899780>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.3>","FlightsClimbed","count",2017-09-04 20:24:56 -0800,2017-09-04 19:23:08 -0800,2017-09-04 19:23:08 -0800,1
